date,score,text,sentiment
2018-10-23,4,카카오 택시도 사 사처럼 주변에 가용한 택시의 위치가 지도에 표시되어야한다고 생각합니다 그래야 택시 기사들이 손님 골라 태우기를 못 하죠 항상 미국 출장 갈 때마다 느끼는 거지만 사 사는 시스템이 너무 편하고 직관적인 데 반해 카카오택시는 그냥 콜택시를 앱의 형태로 바꾼 것 그 이상도 이하도 아닌 느낌입니다,9
2020-05-28,1,안녕하세요  택시 자주 이용하는데 고객이 택시를 취소하면 분 동안 호출을 못 하게하면서 왜 기사들은 손님을 태운 상태에서 예약 콜을 받게끔 합니까 어째서 고객에게는 불리하고 기사에게는 유리하게 만들어 놓은 것인지요  기사님이 다른 고객을 내려 주고 제가 보낸 콜을 받는 바람에 분 이상 기다렸는데 도착 시간은 계속 분이라고 나왔습니다 이럴 거면 다른 콜을 부르는 게 나았을 뻔했어요 도착 시간도 정확하게 나오게끔 개선해 주세요,9
2022-05-14,1,내비게이션 제발 업데이트해 주시면 좋겠습니다 분명한 위치로 적어 넣거나 서 있는 위치 확인하고 자동으로 위치 뜨는 글 확인해서 호출하면 내 비상 그림 위치는 다른 곳으로 떠 있어서 기사님께서 잘 못 찾으시더라고요 종종 그러셔서 그분들 문제인 줄 알았는데 그게 아니고 위치 자체를 앱에서 잘못 알려 줬기 때문이였고 가끔 이것으로 기사님과의 트러블이 있었습니다 또 매번 호출 시마다 전화를 해야하는 불편함도 생기더라고요 개발자님들께서 안 볼 줄 알면서도 남겨 봅니다 추신  바쁘기 때문에 택시를 타는 것인데 분도 넘는 대기 시간은 정말 너무 하더라고요 눈앞의 택시들은 대가 줄줄이 지나가고,9
2022-11-28,1,주말부터 오늘까지 카카오톡 호출 하기 클릭 시 아예 반응이 없으며 앱 재설치 및 데이터 캐시 삭제 강제 중지 열기 등 진행하였으나 동일 증상이 계속 발생하고 있습니다 평소에 잘 애용하고 있었으나 이런 불편함은 처음입니다 너무 화가 납니다 지인도 동일하더군요 왜 이런 건지 조치 방법이 있다면 알려 주세요 택시 앱이 이거 하나라는 거 너무 화가 납니다,9
2021-09-16,4,카카오택시 이런저런 자질구레한 문제점들은 있지만 그럭저럭 잘 사용하구 있는 사람 중 한 명입니다 요 며칠 시끄러운 잡음이 들리는데 스마트 호출 같은 경우는 앞으로도 사용할 수 있게해 주세요 간혹 택시 안 잡히는 상황에서는 필요합니다,5
2020-06-18,1,맵 택시 쓰려고 요 업데이트가 해도 해도 너무 구리네요 주변에 택시가 잔뜩인데 블루 생긴 후에는 일반 택시 잡기를 눌러도 블루부터 띄우시나 봐요분 분 거리면 올 일반 택시보다 오는 데에 만 분 걸리는 블루 부를 필요가 있나요 바쁘니까 쓰는 거지,9
2018-12-19,1,호출 취소에 제한이 있다는 걸 지금 방금 제한 걸려서 알게 됐습니다 자꾸 너무 먼 거리에 택시가 잡혀서 한 번은 제 임의대로 취소했고 두 번은 멀기도 멀었지만 기사님들이 전화해서 자신들이 잘못 눌렀다고 취소해 달라고 전화 오셔서했는데 제한 걸려 택시도 탔습니다 아니 잘못은 택시 기사들이 잘못했는데 왜 제가 제한을 받아야하는지 이해가 가지 않네요 결국 택시 못 타고 자는 신랑 깨워서 가고 있습니다 제발 잡을 수 있는 택시를 최대 분으로 좀 줄여 주시고  택시 기사들 하 오늘 저녁 출근하려면 이 거 이용해야 되는데 또 열받네요 한두 번도 아니고 이런 거 제제할 만한 거로 바뀌었으면 좋겠어요 제발,9
2022-04-15,3,정말 편하게 잘 사용하고 있습니다 근데 추천 경로 설정하면 기사님께 잘 떴으면 좋겠어요 매번 제가 아는 최단 경로를 선택해서 호출하는데 택시 네비게이션에는 제일 먼 경로로 떠 있어서 당황스러워요,9
2020-02-04,1,콜 택시를 이용하는 이유는 편의성도 있겠지만 가장 큰 건 그만큼 급한 상황이기 때문에 이용하는 건데 스마트 호출 기능을 써도 기껏 기사님들 하시는 말씀이 잘 못 눌렀으니까 취소하라고 당연하다는 듯 말하고 일부 기사님들은 운전하시는 것도 정중하지 못하고 그에 따른 교육이나 메뉴얼은 일절 준비되지 않은 듯 싶네요,7
2022-05-13,4,잘 사용하고 있습니다 한 가지 불만이 있는데 배차시에 반대 방향으로 가는 택시 좀 안 잡히게 해 주세요 가까이 있는 택시라고 호출이 잡혔는데 갑자기 지도 위치가 이상한 데로 옮겨지면서 내가 서 있는 방향이랑 반대로 가는 택시가 잡히는데 애당초 반대 방향으로 가 있던 택시가 자꾸 잡히는 거 같아요 빨리 타려고 이용하는 건데 이럴 거면 일반 택시가 더 빠르죠 개선 좀 부탁 드립니다,9
2021-06-29,1,아니 포인트를 주길래 사용할 수 있다 떠서 쓰려고했더니 카드에서 돈이 빠져나가네요 이미 결제된 거 그냥 타긴했는 데 나중에 보니 포인트 사용할 수 있게 만든다 라고 예정이라 되어 있네요 그럼 왜 쓸 수 있다 했는 지도 어이없고 우리한테도 수수료 때 가더니 택시 분들한테도 수수료를 때 가는 건 너무 한 거 아입니까 카택으로 얼마 못 벌면 택시가 가까이에 있는 데도 일부러 멀리 있는 택시를 잡게한다 들었습니다 에 바 삭제합니다,9
2023-11-14,3,대리 부를 때 킥 보드 가지고 다니는 기사님 제외할 수 있는 기능이 있었으면 좋겠습니다 트렁크에 킥 보드 싣기 싫어요 공간도 없고 차 상처 나는 것도 싫고 킥 보드 싣기 위해 내 짐 정리하는 것도 귀찮습니다,9
2023-01-10,1,광명시 소재의 경기 넘버 택시는 출발지가 광명 구로 금천일 경우 영업이 가능한데 도착지가 광명 구로 금천일 경우에는 시외 할증이 없지만 출발지가 구로나 금천일지라도 도착지가 서울의 기타 지역일 경우에는 시외 할증이 붙습니다 이걸 모르고 구로에서 경기 넘버 택시 추후 카카오 측에 문의해 본 결과 광명 소재 택시로 밝혀짐를 콜해서 마포구에 도착했다가 엄청난 시외 할증 요금이 붙었습니다 애당초 제가 이런 사실을 모르고 경기 넘버 택시가 호출에 응하였을 때 호출해 버린 무지함도 문제이지만 앱의 화면에서도 경기 넘버의 택시가 호출에 응했을 경우 시외 할증이 붙을 수도 있다고 표시가 되었더라면 호출에 응하지 않았을 것입니다 따라서 이런 경우가 발생하는 것에 대한 보완이 필요해 보입니다,9
2021-04-30,1,배차 맨날 멀리 있는 택시로 배차됨 어느 순간부터 한두 번이 아님 거의 매일 이용하는 사용자로서 확신할 수 있음 아마 거리가 아니라 자사 택시부터 배차하는 게 맞는 거 같음 이용자로서는 굉장히 불편함 그래서 이제 안 쓰고 티맵 택시 씀 티맵 택시는 확연하게 가까운 택시 잡아 준다,9
2022-11-05,1,더 가깝고 요금 적게 나오는 길 두고 왜 더 번 길로 경로가 나오나요 왜 돌아서 가는 길로 계속 나오고 위로 가는 방향으로 불렀는데 자꾸 건너편으로 와서 반대쪽으로 출발하려하나요 이거 때문에 제가 원하는 방향 나올 때까지 위치 조정하는데 티 경로로 가면 천 원 거리 천 원 가까이 나옵니다,9
2019-12-03,5,물론 기사님마다 다르지만 좋은 기사님이 오시면 정말 좋습니다 남자 기사님들이 즐겁게 하시는 분들이 있는 반면 손님이 어리다고 무시하시고 돌아가게 되며 목적지와 다른 곳으로 데려다 주셔서 정말 힘들었던 적도 있습니다 그리고 카카오 내비게이션이 좀 안 맞을 때도 있어서 업그레이드 등을 제대로 해 주셨습니다,1
2020-11-19,1,스마트 호출해서 이용한 것 같은데 블랙 이용한 걸로 해서 요금 폭탄 맞았습니다 고객 센타 카톡하니 블랙 변경 팝업 창이 떴는데 제가 블랙으로 변경 호출했다네요 대리 부르느라 계속 핸폰 보고 있었는데 팝업창 본 기억도 없고 센타는 고객님 호출 서비스의 경우 고객님의 직접적인 호출 및 동의가 없을 경우에는 임의적으로 변경되어 서비스를 제공하고 있지 않음을 참고 부탁 드립니다라고 반복만 하네요 그동안 자주 이용했는데 바로 작별했습니다 다시 이용하는 게 겁나요 언제 또 요금 폭탄 맞을지 몰라서 맵 택시 설치했습니다,9
2023-04-09,1,실시간 교통 정보 어떻게 반영되는지 모르겠지만 돌아가는 길만 알려 줌 시간과 돈이 한두 번 다니는 길도 아닌데 짜증 남 장난하는 것도 아니고 집에서 분이면 고속도로 타는데 실시간 교통 정보 반영 덕분에 평소보다 두 배 더 걸려 고속도로 탐 열 받아요 진짜 처음에 설정한 경로에서 자동으로 바뀌면서 손님이 설정한 경로라는 멘트 왜 나옴 장난하나 자주 가는 경로 지정할 수 있음 좋겠음,9
2023-05-03,1,카카오 블루를 부르는 이유는 택시를 빨리 잡아 목적지에 빨리 도달하기 위해서인데 주변에 블루가 없다고 손님이 곧 하차할 예정인 블루를 배치하지 않나 금방 오겠지 기다렸더니 곧 하차할 손님이 내가 있는 방향과 방향 분 지난 시점이라 수수료는 그대로 나가서 기다렸는데 엄청 늦게 오고 목적지에 가는데 내 비가 문제인 건지 기사가 다른 길로 간 건지 막히는 길로 가서 버스 타는 것보다 더 늦게 도착했네요 다시는 이용 안 할 듯 싶네요,9
2022-04-11,1,갑자기 업데이트는 왜 떠서 업데이트 안 되고 계속 로딩만 되서 삭제하고 다시 설치하려는데 이젠 설치 자체도 안 되네요 계속 로딩 중입니다 아오  예매했는데 택시도 안 잡혀서 결국 환불 처리했네요 한 시간이 넘도록 로딩 중이여서 폰 붙잡고 있다 안 되서 글적습니다 문제 해결 좀 하세요 일 좀 합시다,9
2022-07-06,2,바이크 타려고 위치 보면서 바이크 잡으러 갔는데 바이크가 없음 동 떨어져 있는 위치들로 군대를 돌았는데 군데 다 없음 이럴 꺼면 왜를 쓰나요 택시 잡을 때도 서 있는 위치로 안 잡히고 관계자들 직접 사용해 보시고 업데이트 좀 하세요,9
2022-11-11,1,대부분의 기사님들은 친절하고 좋으신데 가끔 택시 예약이 잡히자마자 기사 쪽에서 취소해서 예약 보증금 원을 가져가는 기사가 있다 한 번은 택시를 호출했더니 기사가 연속으로 두 세 번을 취소해서 그냥 버스를 타고 집에 온 적도 있는데 택시도 못 탔는데 거의 만 원 가까운 돈이 그냥 허공으로 사라졌다 이런 점에 대해서 개선이 필요하다고 생각한다,7
2024-07-06,1,언젠가부터 매일 가는 루트도 매번 위치 설정 다시 해야하고 목적지를 찍으면 택시가 대충 그 근처에 내려 주고 자기는 내 비대로 왔으니 내리라고 함 거기서 내 목적지까지 길이 없어서 한참 걸어가야함 맵을 이 따위로 사용할 거면 그냥 종이 지도랑 뭐가 다른가 목적지를 검색해서 지정하면 최소한 사람이 그 목적지로 다다를 수 있는 위치를 찾아서 경로 안내를 해 주는 게 개발이 안 되어 있는지,9
2019-05-20,1,카카오택시 자주 이용하는 사람인데요 일단 내비게이션 시스템을 없애던가 다시 측정해서 업그레이드하던가 했으면 좋겠습니다 무슨 국도로 가야하는 길을 고속도로로 알려 줘서 요금도 배나 나오게하고 시간도 더 걸리고 아예 콜만 받던가 하세요 빠른 길도 요금도 적게 나오는 것도 아닌 네비게이션 시스템을 뭐 하러 넣어 놨습니까,9
2024-09-11,1,추천 경로 뜨는 기준이 뭔가요 왜 항상 굳이 저 더 먼 길을 추천해 주시는 건가요 같은 출발지 같은 도착지를 카카오맵에서 찍었을 때는 정상적으로 작동하면서 왜 카카오택시에서만 더 먼 길을 추천 경로로 배정되는지 이해가 안 됩니다 한 두 번도 아니도 요 몇 달간 항상 이런 식으로 배정되어서 곤란한 적이 많았습니다 개선되었으면합니다,9
2022-11-05,1,오래 이용했는데 요즘은 난폭운전 하는 기사님들 뿐인가요 급정거 급출발은 기본이고 사고 날 뻔도 여러 번이에요 무서워서 택시 못 타겠어서 다른 어플들 깔았는데 다른 덴 좀 낫더라구요 이 부분 개선했으면합니다,9
2022-06-13,1,택시는 불러도 잡히지도 않고 계속 업그레이드하라고 창만 뜨네요  블랙 업그레이드 하면 요금도 겁나 비싸던데 결국 아무것도 못 하고 지하철로 갔슴미당 저번에는 예상 요금보다 요금도 훨씬 많이 나왔구요 편하기 위해서 이 앱을 깐 건데 좋은 점이 별로 없는 것 같아요,7
2024-11-03,1,별점 점도 아까움 잘 쓰던 도로 놔두고 더 멀고 신호등도 많아서 막히는 길로만 안내함 경로 분명 바꿔서 호출했는데 처음에 설정되어 있는 막히는 길로 택시가 호출되어서 기사님한테 항상 길 안내 함 다른 앱 쓰고 말지 안 쓰는 게 나아 보입니다,9
2019-02-01,3,예 일단 최대 분 거리 택시 잡는데 정작 분 거리 잡힐 때와 택시 위치 표시를 네 비를 따라 표시만 하고 택시가 다른 길로 가면 폰에선 절대 모르고 처음 와 봤던 곳이면 전화로 위치 설명하기도 힘듭니다 방금도 결국 못 만나서 리뷰 써 봅니다,7
2024-02-01,1,경로 지 맘대로 설정해 버리는 게 진짜 어이없네 분명 그 쪽 길로 가면 돌아가는 거 막혀서 존 내 오래 걸리는데 원래 가던 길 조금이라도 막히면 절대 추천 경로에 안 뜸 추천 경로 떠서 설정해 놔도 막상 타면 또 지 맘대로 설정함 결국 타서 기사님께 따로 또 설명해야 됨 대체 언제 고침,9
2020-02-15,3,내 비 이용 중 신호 대기 중 또는 터널 입구에서 경로를 이탈하여 재검색하는 일이 빈번이 일어나고 있어요 특히 초행길에 이런 서비스 받게 되면 무서워요 이용할 때마다 최소 회 이상 경험하고 있네요 오류 수정해 주세요,10
2018-11-08,2,버그 좀 고쳐 주세요 중요한 약속 늦지 않으려 분 일찍 배차 잡았는데 앱 이 분 동안 아예 안 켜지고 일시적인 오류입니다 반복 길에서 택시 잡고 있는데 이전 배차된 분의 분노의 전화 약속도 늦고 욕 들어먹고 난리도 아니었습니다 고객 센터도 좀 더 원활하게해 주시구요 카택 타고 가다 사고 나서 급히 다음 차를 잡으려하는데 운행 종료가 안 되어서 호출도 못 하고 외딴 곳에서 개 고생했네요,9
2021-06-24,4,음 저는 친언니가 발목 깁스를 해서 병원을 가야하는데 버스 타기가 예매하고 또 마스크를 착용해서 도착 지점을 전달하기가 난감했는데 택시 어플을 다운받아서 제가 따로 말을 안 해도 택시 어플로 도착 저 점을 지정해 놨기 때문에 왕복으로 잘 사용하고 있습니다 출발 지점과 도착 지점을 정확하게 오셔서 승차를 했습니다 잘 쓰겠습니다,1
2019-06-26,1,왼쪽 오른쪽 구분 못 하나요 우리나라는 차량이 우측통행인데 일본이나 영국 마냥 좌측통행하는 것처럼 인식을 하는 거 같네요 그래서 길 루트 보여 주는 것도 엉망이고 이상해요 업뎃하면서 예상 도착 시간 보여 주는 건 좋은데 그것도 너무 터무니없이 빙빙 돌리니까 시간도 더 오래 걸리고 수정 좀 부탁 드립니다,9
2019-06-28,2,계속해서 계정이 로그 아웃 되어 있는 상황이 발생하네요 바쁜데 다시 로그인해야하는 게 짜증 남 또 자주 이용하는 경로를 저장할 수 있으면 좋겠어요 집 직장 즐겨찾기가 있어도 하나만 설정되고 최근 검색 기록도 제대로 나오지 않아서 일일히 도착 점을 검색해야하고 정말 귀찮음,9
2022-12-15,4,평소 잘 쓰고 있지만 치명적인 단점이 있어 보입니다 배차 완료 후   배차 완료가 되면 앱의 첫 화면이 배차 완료된 택시 경로 화면으로 넘어가야하지 않을까요 배차가 완료되었는데도 차량 호출 화면이 유지되어 마치 배차에 실패한 것처럼 보입니다  배차 완료 알림이 오지 않습니다 다른 알림 내리기 직전 직접 결제할 필요 없다는 내용 등은 잘 오는데 배차 완료 알림만 오지 않습니다,7
2019-10-01,1,개발자가 생각이 짧은 게 뭐냐면 이용자 편하게 이용하게끔 출발지 자동 지정되게해 놨는데 그 덕분에 출발지가 엉뚱한 곳으로 찍혀 택시 기사나 고객이나 서로 고생하고 불만임 일단 지 위치 맞는지 확인도 안 하는 고객들이 젤 문제지만 무조건 자동 지정에 의지하게끔 만든 인터페이스가 문제임 최소 자신의 위치를 다시 한번 확인해 주세요 더 빠른 탑승이 가능합니다라고 안내하던가 이 앱 불만 대부분이 지가 위치 관련임,7
2021-09-20,1,위치 기반 서비스를 활성화 라는 팝업이 계속 나오는데 설정에서 반 강제 와이파이를 사용하라고 하네요 아무리 정밀하게 잡기 위해 하는 건 이해가 된다지만 너무 반 강제로 계속 위치 기능 서비스를 사용해야한다고 나오는 건 너무 심하지 않나 싶습니다 그리고 기기 또한 안드로이드 버전이니 개발자 분이 확인 후 빨리 수정하는 게 좋을 것 같습니다,7
2019-04-09,1,업데이트 이후 위치 설정에 문제가 있는 것 같습니다 다른 모든 어플에서는 위치가 잡히는데 카카오택시에서만 잡히지 않네요 저뿐만 아니라 다른 사용자들도 이와 같은 문제에 불편함이 있는 것 같습니다 위치가 잡히지 않으면 수동 설정으로라도 택시를 부를 수 있게해야할 텐데 아무런 조치가 없네요 아무튼 잘 사용하고 있었는데 위치가 잡히지 않아 사용하지 못하고 있네요 빠른 수정 부탁 드립니다,7
2021-07-15,1,카카오택시 이용 중 굉장히 불쾌한 경험을 했습니다 하 차 후 횡단보도 하나 건널 때까지 하차 처리에 이은 결제 정정 메시지가 오지 않아 앱 접속을 했는데 여전히 탑승 중 상태였습니다 어딜 찾아 보더라도 강제 결제 처리가 가능해 보이지 않아 하차 처리가 될까 싶어 기사 평점을 매겼습니다 그 이후 결제 처리 메시지가 오긴했으나 하차 이후 유저가 이런 경우에 강제 결제 처리할 수 있도록 에 꼭 반영해 주시길 바랍니다 다시 경험하고 싶지 않은 불쾌한 경험입니다,9
2023-04-30,1,부른 뒤에 위치 변경하지도 않았지만 제 위치에 배정이 안 되서 취소 수수료만 나가게함 번 정도라면 그저 넘어가겠지만 번이나 위치 오류료 인해 취소 수수료가 나가게 되었음 기기의 문제라고 하기엔 현 사용 기기가 변경하지 얼마 되지 않은  이기에 사용자의 실수라고 보긴 힘들다고 생각함,7
2020-05-23,3,업데이트 되고 나서 뭐가 문제인 건지 상단에 알림이 안 꺼지네요 블루투스도 자동으로 안 꺼져서 수동으로 꺼야하고 알림도 핸드폰 알림 설정 들어가서 앱 찾아서 알림 설정 꺼 놔야 알림이 꺼집니다 업뎃 전에는 알아서 블루투스 온 오프 전환되더니만 수동으로 꺼지게해 놨네요 까먹고 안 끄고 있으면 배터리 후두 두둑,9
2019-03-27,3,상가 쪽에서는 위치가 정확하게 잡히지 않아요 건너편 건물을 제 위치로 계속 찍길래 아예 서 있는 건물로 직접 입력하니 건물 뒤쪽으로 설정되 버리고 실시간 위치 보면서 택시 찾아 다니게 되요  위에서 밑으로 가야하는 방향인데 위에 있던 택시들도 밑으로 와서 돌아 내려가게 만들어요 돌아 내려가면 사거리 신호도 걸리고 요금도 기존보다 원정도 더 나오던데 일부러 돌아가게하는 게 아닌가 싶어요 결국 아예 돌아가지 못하게 내려가서 호출하네요 편해서 계속 쓸 것 같긴하지만 다른 것보다 위치는 개선 좀 되면 좋겠어요는 내 탓이 아닌데 가지고 기사님 잔소리 듣기 거북해요,9
2019-01-09,4,자주 이용하고 편리하지만 지도 안내가 정확하지 않은 불편함이 있어요 호출하면 기사님이 가까운 길을 놔두고 카카오 안내에 따라 먼 길 돌아오셔서 오시기까지 오래 걸릴 때가 많아요 승차 위치도 내가 원하는 정확한 위치를 찍을 수 없어서 매번 따로 기사님께 전화나 문자 드려야하는 번거로움도 많이 불편해요 예를 들어 저는 항상 아파트 주차장 입구에서 타는 데 무슨 아파트 주차장 입구 라고는 절대 찍을 수 없어요 전화 콜은 처음부터 원하는 장소 정확히 전달할 수 있는데 매번 아기 안고 짐 들고 문자 찍느라 불편해요,9
2022-09-24,1,대학 가는 역을 가는 손님이 많아 손님이 바뀌는 경우가 많습니다 택시 기사 쪽에서 손님 확인을 위한 장치가 없습니다 손님 확인을 위한 전화 번호 뒷자리나 손님 번호 네 자리 등을 택시 기사가 확인할 수 있게 장치를 하면 서로서로 사전에 불편한 일을 방지할 수 있을 것 같습니다 어떤 일이 있었냐면 손님이 자동 결제 콜을 불렀습니다 그런데 다른 손님이 탔습니다 다른 손님이 내린 지 분이 지나서 택시 기사에게 항의 전화를 해서 택시 기사는 한 푼도 못 받고 돈도 돌려줘야했습니다 고의적으로 악용할 소지가 있습니다 이런 부분이 개선이 필요합니다,7
2018-11-25,1,저는 이 앱을 깔아 본 적이 한 번도 없습니다 하지만 계속 카톡으로는 차 번호와 어느 지역인지 등등 써져 있는 문자가 온 뒤 운행 종료 문자가 옵니다 학생 신분인 저는 더욱 당황스럽고 한 두 번도 아니라 여러 번 문자가 오고 메세지를 차단해도 뜹니다 오류라면 고쳐 주셨으면 좋겠습니다,7
2023-06-18,1,작년에 주차 가능 지역에 주차했는데도 아니라고 해 가지고 분 동안 씨름하다 강의 듣는 데 지장이 생겼습니다 오늘 또 주차 가능 지역이 아닌 곳에 주차했다고 해서 옮길려고 지도 보다가 클릭 잘못해서 결제했습니다 다른 퀵보드들도 주차되어 있고 주차 금지 지역인지 확인하려고 주차 금지 지역 지도를 보여 달라고 했습니다 그런데 그것도 안 된다고 하네요 년 동안 개선 점이 하나도 없는 것으로 보아 이용할 가치가 없는 것 같네요 원은 제 마지막 이용료 입니다,9
2021-09-27,3,몇몇  시리즈들이 코드 찍기 전에는 배터리가 많다고 표시가 돼 있는데 잠금 해제를 했을 때 배터리가 급격하게  밑으로 갑자기 떨어지는 자전거가 있습니다 처음 분에는 모터가 작동해서 가는데 시간이 지나면 모터가 작동을 멈춥니다 이 자전거도 그렇고요 빨리 해결해 주셨으면 좋겠습니다,7
2022-04-16,1,위치 좀 개선 하면 안돼요 왜 출발 위치가 실제 제 위치랑 다르게 잡히죠 제 위치랑 지도 상 표시가 일치하는지 몇 번이고 확인하고 호출했는데도 불구하고 기사님께서 엉뚱한 위치에 도착하시는 바람에 거의 미터 되는 거리를 뛰어가서 탔습니다 기사님께서도 난처해하셨고요 그렇다고 이미 부른 거 호출 취소할 수도 없고요 편하게 가려고 택시 타는 건데 오히려 불편하기만합니다 카카오택시는 사용자의 목적을 제대로 인지는하는지 모르겠습니다,9
2022-11-20,4,카카오 바이크 많이 개선되었네요 사진에 사고 접수에 그런데 문제가 하나 있어요 분당에서 수정으로 넘어가서 파킹하면 서비스 지역이 아니라고 만원이 발생한다는 경고가 떠요 다행히 지하철 근처는 인식하더군요 그래서 만원은 안 냈으나 분 정도 되돌아 갔어요 차대 번호는  입니다 쪽이 문제가 있었을까요 추가로 알 톤인지 모르겠는데 현 제조사는 안장 레일 앞뒤로 이동이 가능하면 타기 더 편할 것 같아요 키 이상은 가까워서 발 뒤꿈치로 눌러야 되요 안전 문제로 속도 안 나오게 단일 기어에 속도 이상 나오던 거 너프 시킨 건 좋은데 이 점이 불편합니다,9
2023-07-14,1,택시 도착지까지 가는 경로 네 비가 이상하게 빙빙 돌아 가는 방향으로 찍혀 있기도하고 최근 내역으로 들어갔는데도 전이랑 다른 곳이 찍혀서 엉뚱하게 도착하는 일이 있음 택시 기사님들도 블루로 잡힐 때 목적지가 어딘지 모르신다고 하시는데 이게 무작위로 여쭤 봐도 다들 같은 말을 하심 상황적인 것만 봐도 카카오 시스템 문제라고 느껴지는데 네 비 프로그램을 좀 더 개선해 주셨음 함,7
2023-04-13,3,어플 잘 이용하고는 있습니다만 왜 매번 반대편에서 잡으시는지 모르겠습니다 택시 어플에서 어느 방향으로 가는지조차 표기가 안되나요 한두 번도 아니고 매번 그래서 이제 는 반대편 차선에서 잡힐 때마다 한숨부터 나옵니다 택시 요금도 오른 마당에 한 바퀴 빙 둘러 나가느라 천 원씩은 더 소비되는 느낌이네요,9
2018-12-11,1,카카오택시 잘 이용했었습니다 택시 운영에 많은 도움을 준 서비스라고 생각합니다 실제로 카카오택시를 이용하면서 전반적인 택시 서비스가 많이 개선되었다고 느낀 적도 많았구요 택시 이용하면서 가장 불편한 점이 쓸 데 없는 말씀을 하시는 기사님들이었는데 카카오택시 이용하다 보니 그런 분들이 점점 없더라구요 그러나 카풀 서비스 도입으로 어플을 삭제합니다 수요자 고객의 안전보다 공급자 배불리 기밖에 안 되는 서비스들은 이제 더 이상 소비하고 싶지 않습니다,7
2021-06-12,3,제발 택시 배차를 길 건너편에 내려오는 차 좀 잡지 말아요 도로를 무단 횡단하라는 건지 길 건너서 타면 돌아가야해서 시간도 더 걸리고 요금도 더 나올 텐데 번 중 번 이상 반대편에서 택시가 와요 알아서 차를 돌려서 오시는 센스 있는 분도 있지만 그것도 중앙선 침범 유턴이라 불법이고 사고 위험도 있고 단순히 거리가 가까운 걸로 배차하지 말고 목적지 순 방향으로 오는 경로 기준으로 배차해 주세요 아니면 최소한 고객이 선택할 수 있게 옵션을 주든가,9
2019-04-17,1,원 쿠폰으로 자동 결제 유도하고 호출해도 택시 오는 택시도 없었는데 그나마 연결된 줄 알고 기사 연락처 뜨길래 전화했더니 잘못 누른 거라며 끊이라고 하고 택시 이용도 못 했는데 원 쿠폰은 한 번 사용한 걸로 나오면서 없어져 버리고 호출 취소되면 자동 결제도 자동으로 결제 취소되는 거 맞아요 이러고도 이 서비스가 좋다고 할 수 있는지 기대했다가 너무 엉망이라 황당하네요 환자가 계서서 콜택시가 필요한 상황이었는데 정말 실망입니다,9
2020-10-16,1,업데이트가 잦고 업데이트를 할 때마다 자꾸를 바꿔 대서 불편함 위치를 켜도 계속 위치를 켜라고 팝업이 뜨는 버그도 있음 어쩌다가 되긴했는데 위치 오차가 커서 엉뚱한 데로 택시 기사님 부르게 됨 예전에는 이런 일이 없었는데 카카오 블루 택시였는데 담배 냄새가 많이 났음 그리고 카카오페이를 미느라 직접 결제를 불편하게 만듦 이 걸로 다른 분들도 불만 많으시던데 안 되는 건 아니에요 엄청 숨겨 놓음  갈수록 사용성이 별로임,9
2022-05-09,1,택시 호출 앱을 출근 시간에 늦게 일어난 경우 사용할 때가 대부분인데 빈 차를 거의 세 대나 놓치며 주위에 사람이 많아서 거의 번이 넘도록 배차에 실패하고 근처에 블루 이용료 원가 있으니 블루를 호출하도록 유도한 뒤 운행 중인 차량을 배차해 주니 바쁜 출근 시간에 서둘러 앱을 켰는데 빈 차가 주위에 있음에도 어떻게든 이용료를 뜯으려는 앱으로밖에 보이지 않음,9
2021-05-22,4,다 좋은데요 택시 부를 때 사 담 없이 가기 같은 옵션 선택 기능 좀 추가해 주시면 더 좋겠습니다 이어폰을 끼거나 리액션을 줄이는 등 신호를 줘도 무시하고 끝까지 원치 않는 대화 이어 가는 기사들 너무 많아서 탑승 내내 불편하네요 심지어 어떤 기사는 제가 통화 중인데도 계속 말 걸고 큰 소리로 떠들던데 너무 짜증 났어요 운행에 꼭 필요한 대화나 한두 마디 주고받는 것 정도는 괜찮지만 별로 관심도 없는 주제 갖고 운행 내내 떠드는 기사님들 넘 많아요,9
2018-12-12,4,다 좋은데 탑승자가 택시를 고를 수 있으면 좋겠어요 기사님들은 출발지 도착지를 아시니까 가까운 거리는 잘 안 잡아 주셔요 그럴 때마다 너무 불편해요 그래서 출발지와 도착지를 고르고 지도에 빈 택시의 위치를 다 띄워서 거기서 고르는 거에요 그 동시에 기사님들께는 출발지 도착지가 뜨는 거죠,9
2022-06-21,2,바이크를 주로 사용하는 사람 서비스 관련이 좋지 않다고 느낌 과거에는 바이크 탈 때마다 바이크 사용 평점 및 평가 작성이 가능했는데 어느 순간 그것이 사라지고 카톡 서비스 문의로 변경됬는데 설명도 없고 내가 원하는 건 나오지도 않음 바이크를 탈 때 번을 탔으면 번은 브레이크 마찰음 이 바퀴 굴러 갈 때 소리 나고 나머지 번 중에서도 안장 고장 페달 이상 등등 정상적인 자전거가 잘 안 보임 배터리만 교체하고 자전거는 따로 관리 안 하는지 이런 부분을 문의 넣고 싶어도 불편하게 변경되서 힘듬 그냥 발전보다는 퇴행하는 어플인 것 같음  택시는 자주 사용하지 않지만 일반 택시 잡으면 잘 잡히지 않는데 블루로 하면 바로 근처에 잡히는 것도 짜증 남 심지어 택시 잡는 와중에 빈 차는 얼마나 자주 지나가는지,9
