date,score,text,sentiment
2025-05-09,3,잘 사용하고 있는 유저입니다 다른 택시 앱이랑 유사하지만 다른 나라에서도 따로 앱 다운 없이 사용할 수 있다는 장점이 있습니다 다만 너무 도착지와 출발지를 지도 설정할 때 오류가 많습니다 택시의 장점은 편리하기 위해서인데 정해 놓은 곳 맞은 편으로 설정되는 경우가 많으니 쓸데없이 돌아서 가기도하고 도착지까지 결국 길을 건너야하는 불편함이 생깁니다 이 부분 빨리 교정되었으면합니다,9
2025-02-10,1,고객 센터에 응대에 최악 입니다 두바이 국제공항 터미널에서 우버를 불러 기다렸는데 우버 기사가 태우지도 않고 탑승을 눌러 버림 공항에서 우버 기사에게 몇 번을 통화를 하면서 태우고 가라 하니 몇 미터 안 가서 하차 눌러 이용료 지불되어 버림 그 때부터 고객 센터에 몇 번을 항의하였지만 탑승시 잠금 설정 안 했다고 정당한 운행이라면서 아무런 조치도 안 해 주는 최악에 어플 이네요 아직도 생각하면 열 받음,9
2024-11-28,3,부산 반여동에서 명륜동 가는 콜을 불렀고 초행길이라 일부러 주소 등록 해서 편히 가려고 우버 택시 앱을 이용해 불렀는데 출발지 도착지가 같다고 택시 타서 설명해 드렸습니다 제 폰 화면에는 출발지 도착지가 잘 등록이 되어 있었는데 왜 이런 오류가 뜨는 건지,9
2025-03-07,1,한국에서 택시 잡을 때 이용 중인데 네비게이션 경로가 쓰레기임 말도 안 되는 길로 안내하는 데 기사님과 싸울 뻔 했음 자초지종을 들어 보니 우버 앱 내 네 비 기능이 쓰레기인 듯하네요 능력이 안되면 한국 토종 앱들과 연동 되게 좀 하는 게 좋을 거 같네요,9
2025-01-12,1,예약하기로 전날 시간 전에 이용 신청을 했는데 출발 직전에 취소되고 다른 기사가 배정되네요 기차 시간 맞춰서 예약했는데 출발 전에 이러면 뭐 어쩌라는 건가요 긴급한 상황인데도 사용자가 우버 측에 연락할 수 있는 방법이 전혀 없네요 예약하기는 어떠한 보장이 없는 시스템이니 믿지 마세요 특히 비행기 기차 시간 맞춰서 예약하면 뒷 통수 십상이니 카카오 블랙 타시길,9
2025-04-23,1,우버 어플 너무 불편하고 택시도 안 잡히고 고객 센터도 전화 상담도 안 되네요 편리하려고 만든 어플 맞죠 평점이 왜 점짜리 어플인지 알겠네요,9
2025-04-25,1,결제 수단에 카드를 추가하려고 수 차례 시도했으나 계속 문제가 발생했다며 잠시 후 다시 시도해 보라고 뜹니다,9
2025-04-25,1,진짜 쓰레기 입니다 기사들도 그렇고 번 이상 이용했는데 한국에서 장사하시지 마시길 바랍니다,9
2025-04-28,1,여전하네 쿠폰을 뿌이면 뭐해 택시가 잡히질 않는데 이걸로 분이 고 분이고 씨름하며 택시 잡다 실패하고 카카오택시로 호출하니 초 만에 잡히고  몇 년이 지나도 개선이 안 되는데 이쯤 했는데도 답이 없는 데 그냥 사업 철수하고 카카오한테 넘기세요,9
2024-11-28,1,우버 제발 카드 등록 좀 어떻게 좀 해 주세요 사용하고 싶어도 카드가 등록이 안 되니 매일 끙끙대다가 안 씁니다 어플 안정화 좀 시키고 프로모션을 돌리던가 하세요 할인을 아무리 해 줘도 막상 사용하질 못하면 무용지물이 아닙니까 오늘도 사용하려다 카드 등록이 안되어서 포기하네요,9
2025-04-10,5,정확한 시간에 도착하고 운전자가 친절하게 우버 사용에 대해 설명해 주셨습니다,1
2025-04-08,1,먼 이 딴 앱이 다 있냐 계정 잠김으로 오류 나서 고객 센터 문의하려니 사진 업로드 안 됨 그래서 문의 진행 안 됨 우버 쓰지도 않는데 잠겨 있네 어쩌라고요 대만 갈 때마다 손으로 택시 계속 잡아야 됨,9
2025-04-12,1,한국에 거 카드사 이벤트로 우버로 택시 한 번 써 보려고 했더만 뭔 하루 종일 안 잡히냐  비싼 거로 잡아도 안 잡히고 뭐 하나,9
2024-12-04,1,택시 기사가 도착했다는데 전화도 안 하고 갑자기 취소 후 휑 가 버리고서는 예약 취소 수수료라고 만원을 강제로 결제해 버리네요 이런 쓰레기 같은 한국 우버 고객 센터는 전화도 없고 상담원 답변은 느리고 봇 같은 대답만 하는 쓰레기입니다 우리 나라에서는 카카오 이용하세요,9
2025-02-15,1,멕시코 시티에서 우버를 이용하며 다른 이용자들과 비슷한 불편을 겪음 목적지 입력했으나 엉뚱한 곳으로 가거나 막히고 돌아가도 추가 결재는 고객 책임 주소가 명확하지 않은 곳이 많아 목적지에 있는 현지인과 통화를 하고 가도  현지인으로부터 목적지를 입력하게 해도 같은 상황이 되풀이 결국 귀국 후 우버 결재 폭탄이 기다리고 있었다,9
2024-12-19,1,실행할 때마다 기억나지도 않는 지난번 여정 평가하라고 나와서 꺼 버리고 카카오택시 부릅니다 잘 보면 귀퉁이에 건너뛰기 버튼이 있지만 일부러 그렇게 만드신 건지 잘 보이지도 않아요 상식적으로 한참 지난 여정은 평가하라는 거 안 나오는 게 맞죠 저도 앱 기획자인데 유저들이 이 앱 쓰지 않도록하고 싶어서 이렇게 만든 거 같네요 기획자가 카카오택시 측 엑스맨인가 봅니다,9
2025-02-10,1,목적지를 맞는 곳으로 찍었는데 기사님 폰에서는 목적지가 다른 곳으로 나와 다른 곳으로 돌아갔다가 목적지로 갔습니다 약속이 있었는데 시간도 날리고 돈도 더 냈습니다 목적지가 다른 곳으로 바뀌는 경우가 종종 있던데 고치셨으면 좋겠습니다 그리고 환불 부탁 드려요,9
2024-11-29,1,해외에서 우버 이용 중인데 갤럭시 쓰는 사람은 팁 설정 할 수 없이 무조건 선택지 중에 골라야하는 것도 별로인데 이 중 결제가 되는 것도 너무 화납니다,9
2025-01-04,4,실시간 위치 공유 및 기사님 위치 등 이 미터 단위로 정확하게 보여져서 편리했습니다 화면 구성이 이용하기 편리해요,1
2025-02-26,4,다 좋은데 진행 방향 반대에 위치한 차량 배차 내비게이션 성능 문제 등 맵 기능이 아쉽습니다,7
2024-12-20,4,픽업 장소는 이용자가 있는 장소로 택시가 오면 좋겠습니다 낯선 곳에서 길도 모르는데 이용자한테 어디로 오라는 건 합리적이지 않다고 생각합니다,9
2025-05-10,5,차량 배차 빠르고 기사님 친절하고 타 회사보다 요금도 저렴해서 넘 맘에 들어요,0
2025-02-10,4,쿠폰 많이 주고 종종 프로모션도 많아서 좋은데 택시 비용이 예상 금액보다 너무 많이 나와요 금액이 나오면 한 천 원 더 나오겠지 생각부터합니다 차라리 가승인을 안 하던가 아니면 범위를 좀 더 확실하게 잡아 주면 좋겠습니다,7
2025-05-07,1,처음 앱 설치 후 첫 탑승 프로모션 코드 하나도 적용 안 되고 에러라고 떠요 친구 초대 받고 할인하기는 아예 없고 집 주소는 즐겨찾기가 안 되고 엉뚱한 주소가 떠요,9
2024-12-15,1,배차가 더럽게 오래 걸리고 네 비가 정말 이상하게 떠서 매번 기사님께 가는 길을 안내해 드려야했지만 택시를 많이 타서 할인 쿠폰이라도 꾸준히 뿌려서 우티 때부터 계속 사용 중이었는데 이제는 할인 쿠폰도 안 뿌리니 쓸 이유가 없어졌네요,7
2025-01-11,1,트래 불 카드 결제가 계속 안되고 그에 대한 설명도 부족 메일과 어플 알림으로 미 결제 금액 결제해 달라는 협박성 알림만 계속 보낼 뿐 어떻게 결제를 해야하는지에 대한 설명 부족 최악의 어플,9
2025-02-18,5,카카오택시를 쓰다가 실시간 경유 서비스가 없어서 우버를 이용하게 되었습니다 기사님을 잘 만나서 그런가 모든 서비스가 신속하고 정확했습니다 감사합니다,1
2024-12-25,1,우버 부르면 빨리 택시가 안 잡히고 일반 부르면 엄청 멀리 있는 택시 기다려야하고 예상 대기 시간은 신호 고려도 없이 짧게 잡아 놔서 사람 헛 기대하게 만듬 이제 할인도 안 해서 더더욱 쓸 이유를 못 느낌,9
2025-01-05,1,카카오택시를 쓰다가 우버를 써 보면 어플이 너무 불편합니다 위치 검색 후 세부 조정하는 기능 찾는 게 너무 어려워요 카카오는 위치 검색 후 바로 손으로 움직여서 내가 가고 싶은 위치 지정이 되는데 이건 뭘 어떻게 해야할지 모르겠음 해매다가 바쁘니까 그냥 카카오로 콜하게 됨 카카오 싫어서 우버 써 보려고하다가도 어플 맘에 안 들어서 결국 카카오로 부름,9
2024-11-30,1,쓰 레기앱 입니다 주소 검색도 안 되고 절대 깔지 마세요 카 이용하다 요즘 우버 만 원 할인 보이길래 설치해 봤더니 완전 불편 우버 택시 기사들은 이 앱 믿고 생계를 유지한다는 게 참 안타깝다 별 하나도 아깝다 우버 제발 개선 여지 없으면 망할 수밖에,7
2025-03-27,1,별도 아깝다 진짜 급한데 거의 다 됬다고만하고 정작 기사님들은 오지도 않고 이거 대체 왜 만든 거지 싶다,9
2025-04-19,5,프로모션을 적용 받지 못 해 아쉬웠네요 안전 귀가에 도움 주셔서 감사합니다 좀 더 잘 이용해 보겠습니다,1
2025-03-19,5,처음 사용해 보았는데 외국에서도 잘 사용하려고 경험을 해 보았습니다 괜찮아요,5
2025-04-08,5,카카오택시보다 가격도 저렴하고 배차도 빠르고 기사님들 친절하시고 서비스도 좋아요,1
2024-12-23,4,우버가 초창기보다 한국에 많이 특화되어 쓰기 편하고 좋네요 프로모션도 좋구요 지속적인 업데이트와 정확한 서비스 부탁 드립니다,1
2025-04-11,5,고향 부산 올 때마다 만족하면서 사용합니다 서울 경기 지역에도 많이 생겼음 좋겠네요,1
2025-03-19,5,요금 좋고 서비스 좋습니다 이용할 만 합니다 매우 만족합니다,1
2025-03-09,1,출발지를 지도로 선택하는 데 계속 처음 위치로 이동해 버려서 쓰기 불편해요,9
2025-05-01,5,파나마에서 우버를 통해 목적지에 잘 도착했습니다 땡큐,1
2024-12-06,5,우버 택시 기사님께서 원 번 무료로 사용할 수 있는 쿠폰을 주셨는데 넘 잘 썼고 넘 감사합니다   꼭 필요할 때 가끔 택시를 이용하는 데 넘 좋습니다,1
2025-05-03,1,최악 갑자기 이용권들 써지지도 않고 반대 길로 자동으로 잡아져서 돌아서 가지고 절대 다신 쓰기 싫음,9
2025-01-27,1,우버 진짜 최악인 게 가까운 거리가 있는데도 불구하고 기사님들도 처음 가보는 어렵고 먼 거리로 뱅뱅 돌려서 목적지 잡아 둠 천 원 나올 거리를 만 원으로 나오게한다니까 왜러는 거임,9
2025-05-11,5,너무 좋았어요 기사님도 친절하시고 예상 시간보다 빠르게 와 줬어요,1
2025-02-08,1,쓰다가 기분 나 뿐 적이 많아요 조금 늦으셨내요 그 말에 내리라 그러고 오늘도 본인이 불리할 거 같으면 별점 아이 못 주게하고 그럴 거면 별 점이 왜 있는지부터 저는 앞으로 이거 모두 공평하게 점씩 마 주려구요  그 쪽도 불리하면 별점 주기 안 하잖아요 자동 결제함이 왜 필요한지 모르겠네요 치사하고 더러워요 그럴 거면 평점이 왜 있나 싶기도하고 지들 불리하면 안 찍을 거면서 모든 평점을 가능하게하든가 고치든가 평점을 대놓보 받던가 하세요 유리할 때만 하지 마시고 그럼 저도 이유 없이 앞으로 다 점씩 남기겠습니다 잘 생각해 보세요,9
2023-01-16,1,지도가 너무 작게 표시되어 표시 지정이 어렵습니다 티맵 지도 활용한 거 맞나요 의심스럼 티맵의 비주얼이 전혀 느껴지지 않음  지명 검색이 현 위치에서 가까운 장소에 이름으로 검색되도록 개선해 주세요 예 시청하면 왜 서울시청부터 나오나요 인천 광주 대구 부산 사는 사람들이 서울시청 을 택시 타고 갈 일이 얼마나 있다고 검색이 너무 어렵습니다  경쟁업체 카카오택시와 비교해 봐 주세요 등 네비케이션의 장점을 이렇게 활용하지 못하는 것이 안타깝네요,7
2023-03-25,1,우버의 서비스는 최악입니다 이번 남미 여행 중 우버를 많이 이용했습니다 이 중 총 번이나 피해를 봤고 그 점을 자세히 설명하여 우버 측에 도움을 요청했습니다 그 중 단 한 번도 제대로 된 도움을 준 적이 없으며 답변이 오지 않은 경우도 있습니다 우버 기사들이 사전동의를 구하지 않고 요금을 더 추가한 경우 톨게이트 터미널 요금 난폭운전 무례한 태도 이동 경로 변경 잔돈을 주지 않음 등 이와 같은 피해에 대해서 온 답변으로는 취소는 할 수 없는 상황이다 답장은 하지 말라 내가 요구한 것은 전체 취소도 아니였고 부당하게 더 추가된 요금만 취소해 달라는 내용이였습니다 그리고 자신들이 책임지기 싫으니 답장을 하지 말라고 메일이 왔는데 이 얼마나 무례하고 무책임한 태도입니까 여러분 절 때 우버 이용하지 마세요 어떠한 피해를 봐도 절대로 도와주지 않은 것 입니다,9
2023-05-19,1,아이폰에서 안드로이드로 바꿨는데 왜 팁 금액을 따로 변경할 수가 없는 건가요 팁 설정 화면에서 왜 아무 숫자도 누를 수가 없는 거죠 좋은 기사님께 팁 더 드리려고 다른 금액으로 바꿔서 누르려고했는데 숫자 판만 뜨고 터치가 안 되네요 버그인 건지 번번히 탈 때마다 번번히 이러네요 어플에서 수정 가능하다는데 아예 누를 수가 없으니 무슨 안내를 해 준 건가 싶습니다 제 지인들도 매번 우버 탈 때마다 같은 이야기합니다,9
2024-04-25,1,멕시코 이용자입니다가 내 돈을 강탈해 갔습니다 지난  제가 서비스를 이용하지도 않은 구간의 금액이 청구되었길래 그 날 바로 항의해서 해결하긴했는데 일 뒤 다시 제가 이용하지도 않은 구간에서  가 발생했다며 은근슬쩍 돈을 꺼내 가네요 항의했더니 우버의에 의거하여 동 요금 청구는 정당하다는 답변만 앵무새처럼 반복합니다 대체 어떤   가 고객이 이용하지도 않은 구간에서 발생한   청구를 정당화하는지 알려 달라 하니 더 이상 답변이 없고 상담을 강제로 종료하려고 하네요 이거 사기 아닌가요,9
2021-02-19,3,택시는 잘 잡혔고 기사님도 친절하십니다 다만 지도 서비스에 문제가 있습니다 지도가 적절하지 않은 경로를 안내하며 티맵 택시에서는 이렇지 않은데 우버의 길 안내 시스템에 문제가 있는 것 같습니다 조속한 개선을 부탁 드립니다,7
2025-02-03,5,기사님이 미리 와서 좌석도 따뜻하게해 주셔서 감사 드려요 처음으로 이용했는데 친절하시고 예상보다 가격도 엄청 저렴해요 다음에도 이용할 겁니다,1
2021-11-23,1,인천공항까지 택시 이용했는데 인젼 공항 고속 도로 이용료 원을 두 번 증 복 계산해서 고객 센터에 문의하니 답변이 오기를 왕복 통행료를 중복 합산 청구해도 법적으로 문제없 슴이라고 답변 옴 답변 보는 어이가 없어서 즉시 우티앱 삭제함 가는 통행료는 당연히 승객 부담이지만 돌아가는 빈 택시 또는 다른 승객 태우고 서울로 돌아가는 택시 통행료를 왜 가는 승객이 중복 계산해야하는 지 이 어이없는 갈취를 소비자 보호원에 문의 예정임 앞으로도 상황을 계속 업데이트 예정임 이번 일로 다시 카카오택시로 돌아감,9
2025-04-17,5,기사님이 아주 정확히 오셨어요 너무 친절하시고요 아주 좋았어요,1
2025-05-06,5,택시도 빠르게 잡히고 쿠폰도 좋아요,0
2025-05-17,5,차도 잘 잡히고 위치도 확인할 수 있어서 좋아요,0
2025-05-15,5,한국에서 새벽 택시 예약 시에도 일반가 수준 다른 앱들은 전부 배,5
2025-04-26,3,기사님도 조용하시고 친절하셔서 좋았지만 시간이 분됬다가 분으로 됬다가 맘대로라서,9
2025-03-31,4,기사분이 친절합니다 택시를 잡기까지 대기 시간이 좀 길었습니다,1
2025-02-23,1,카드 등록 인증 할 꺼 다 하고 해외 나갔는데 뭔 결제 오류 나더니 그 뒤로 내내 먹통 걍 한번 오류 나면 끝임 뭐 때문인지 이유도 없음 걍 안 됨 검색해 보면 나 같은 사람 보이는데 아직까지 이유도 모르고 해결도 못하는 듯 나름 이름 있는 앱이 이렇게까지 잔 오류 많은 경우는 처음 봄 완전 배짱 장사 예전 일인데 갑자기 생각나서 적어 봄 다시 생각해도 어이가 없네 여행 내내 시도 취소 시도 거부 무한루프를 경험할 수 있음 우버이츠랑 결제 수단을 같이 쓰기 때문에 덤으로 우버이츠 결제 실패까지 경험 가능 붐 따 드립니다,9
2025-03-29,5,시간도 잘 지켜 주시고 편하게 잘 이용했습니다 감사합니다,1
2025-04-01,5,차량이 깨끗하고 기사님 아주 친절하십니다,1
2025-04-18,5,기사님들 센스 굳 카카오택시에 많이 데여서 바꿔 봤는데 사전에 말 없이 건조기 옮기는 데 들어 주시고  이동까지 도와주셨어요 최곱니다,1
2025-04-14,4,우버 정류소를 정확히 표시해 주면 개선됨,5
2025-03-04,5,외국에서 사용할 때처럼 편하게 이용했습니다,1
2025-05-04,1,이번에 우연히 그랬겠지 하는 마음으로 번 써 봤는데 번 다 기분 나쁘게하는 앱 프로모션 교묘한 미적용 내 비 안내 루트 최악 고객 응대 서비스 빠르기만하고 나쁨 고루고루 경험했습니다,9
2025-01-28,1,요즘 지도에 기사님 위치가 이상한 곳으로 뜨더라고요 픽업 준비 중인데 반대편으로 간다던가 고쳐 주셨으면합니다,9
2024-12-13,5,차량 호출이 빠르고 목적지를 최단 시간에 안내하며 교통 법규를 잘 지키고 친절합니다,5
2024-12-02,1,기사님마다 다르시겠지만 급한 용무 때문에 경북에서 택시를 잡는데 어디 들렀다 바로 오시겠다고 하시더니 갑자기 도중에 손님이 탔다며 예약 취소를 해 달라고 하시네요 살다 살다 이런 일은 처음입니다 예 약이 된 택시가 도중에 사람을 받는다는 게 말이 되나요,9
2025-01-23,1,취소 수수료 받을 거면 위치 제대로 찍히게나 하고 받아쳐 먹어라 바로 앞인데 위치 제대로 안 나와서 택시 빙빙 돌고 있어서 취소했더니 수수료 받아먹노 개 짜증 나게,9
2025-01-01,5,사람들이 주로 많이 쓰는 타 회사의 택시를 계속 잡는데 안 잡혀서 급하게 깔았는데 앱을 설치하고 분도 안 되어서 택시가 잡혔습니다  이제 한국에서도 우버가 짱이네요,0
2025-01-12,1,픽업 예정 시간 가지고 맨날 장난질 함 한 번도 맞는 적이 없고 분이라고 하면 분 걸림 급할 때 타려고하면 열 받음,9
2024-12-06,5,기사 분들에게 카카오보다 우버가 더 양심적이라고 들어 우버를 더 이용 중인데 단점이던 네비게이션 정확도가 얼마 전부터 확실히 개선됐어요,5
2024-11-27,5,처음 카드 결제 입력하시면 번 차 타 델마다 기본 요금 할인 들어가서 잘 사용햇어요 서비스 할인제도 좋고 혜택 많이 받아 가세요,1
2025-01-07,5,처음 사용해 보았는데요 일단 오사카 도톤보리에서 혼마치에 있는 숙소까지 밤 시 분경 이용하였습니다 비용은 나왔으며 기사님이 매우 친절하셨고 보다 편하게 숙소로 귀가할 수 있었습니다,1
2025-02-14,5,일본에서 공항 이동할 때 유용하게 사용했어요 일본 기사님들은 짐도 넣고 빼 주시고 친절하셨어요,1
2025-01-07,1,못 오는 곳이 많음 수도권 위주로 서비스하는 듯함 고양시와 파주시는 서비스되지 않는다고 뜸,7
2025-05-03,5,우버를 일반 차량이 햇으면 좋겟습니다,5
2024-12-20,5,편리하고  다른 택시 어플보다 정밀하네요 아주 편하고 간편한 어플 같아요,0
2024-11-25,3,타 택시 앱은 아주 가까운 거린 튕기는데 우버는 갈 수 있어 그 점은 좋음  하지만 도착했다 뜨고 초 뒤에 갔지만 이미 가 버리셨음 가는 택시를 봄  배차 간격이 제각기니 미리 예약 하는 건데 조금 늦을 것 같아 메시지로 양해를 구해도 안 됨  장거리가 아니라 와 보고 없음 가시는 듯  이런 상황에서 다른 기사님이 배차됨  앱 내에서 기사 정보를 바꿔 알려 주기도하나 알려 주는 게 없을 때가 있는데 고객 입장에선 도착했다 해 놓고 차만 없는 상황처럼 보임  전화해 보면 다른 배차된 기사님이 받음  이미 갔고 다음 기사님은 오는 줄도 몰랐고 바로 안 와서 취소하면 천 원 수수료 내라 함  없어서 못 타는 건 고객 잘못도 아닌 데 없어서 취소하는 거라 선택해도 수수료 냄 이게 제일 이해 안 됨  제일 짜증 나는 거 픽업 지점에 못 오는 방향이면 안 잡으면 될 걸 반대편에서 고객 보고 오라 함  다쳤거나 바쁘거나 여러 이유로 내 원하는 위치에 부르는 건데 이러면 예약으로 부를 필요가 없지 않나 싶음,9
2025-05-09,1,배차 안 잡아요 비하하는 거 아니지만 기사님들 빈 차인데도 수락을 안 누르네요 설치하지 마세요 진짜로,9
2024-11-20,1,휴대폰을 바꿔서 앱을 설치하고 휴대폰 번호와 이메일로 새로 인증을 하려고했는데 이메일로 온 인증 번호를 입력하려는데 입력 가능 시간이  초밖에 안 되서 계속 입력을 못 히고 초기화가 되네요 번호 확인하다 시간 다 지나바려요 여러 번 시도하니까 번호가 차딘되서 인증할 수가 없네요 많은 어플을 사용해 봤지만 이런 경우는 처음이네요 정말 황당해요 다른 데서 인증할 때는 보통 입력 시간 이 분은 되는데 이렇게 짧으면 어떻게 입력을 하나요 개선 부탁 드립니다,9
2025-04-11,1,예약시 만 원 할인이 할인은 되지만 수수료 만원이 무조건 발생하는 그런 거네요 그러면서 예약 시간 변경하려하니 수수료 발생한다 이래요 뭘 하든 발생하는 거잖아 최악이네요 삭제합니다,9
2025-02-26,1,빠르고 안정적인 서비스는 개뿔 서비스가 안되는 앱이라구요 탈 수 있어야 앱을 쓰죠 잡히지 않아서 취소 신청만 연속 탈 수 있는 앱을 만들고 서비스를 하든지 개떡 같이 만들고 뭐 하자는 건지,9
2024-08-01,1,월 일에 가 승인되 금액이 일이 지나도 취소가 되지가 않네요 기사분이 취소한 것도 고객에게 취소 수수료를 부과합니다 이런 걸 감수하실 생각이 있으시다면 사용하셔도 될 듯하네요 참고로 취소 방법도 생각보다 까다로워요 취소 수수료는 간단하나 가승인은 카드사 해외 팀에 확인하고 앱으로 스크린샷이랑 일자 금액 다 확인해서 신청하면 시간이 지나서 승인이 난 뒤고 하네요 혼자 이런 걸로 돈을 버는 건가 하는 생각이 여하튼 주위에 추천하고 싶지는 않네요,7
2022-10-30,1,택시가 잘 잡히는 건 매우 좋습니다만 지도 설정도 매우 어렵고 까다롭게 되어 있어요 도착지를 검색 후 수정을 하고 싶은데 무조건 제 위치로 지도가 잡혀서 변경이 매우 어렵습니다,9
2024-05-30,2,위치 설정이랑 네 비 왜 이런 건가요 진심 다른 택시 어플 많이 써 봤는데도 이런 앱은 처음이에요 늦어서 택시 타는데 택시 기사님들이   떨어진 곳에서 잡히는 경우도 있고 길 안내 위치가 엉망인지 기사님들이 주변에서 몇 바퀴 돌다가 택시 부른 지 평균 분은 돼야 탈 수 있고 제가 택시를 찾아가야해요 답답합니다 진짜,7
2024-05-24,1,여러 번 이용했지만 오늘 같은 경우도 처음입니다 우버로 기사님 호출했는데 분 남았다 해서 나갔더니 분 남았다 했다가 다시 분 남았고 밖에서 분 넘게 기다렸는데 기사님 위치는 그대로입니다 어플상 오류인 건지 모르겠지만 기사님한테 전화 드려도 받지도 않으시고 분 넘게 기다려서 호출 취소했고 다른 기사님 호출했지만 잡히지 않았습니다 타 어플로 기사님 호출했습니다 이런 적은 정말 처음인데 골목길이나 좁은 길로 출발지 설정하면 안 오실려고하고 그래서 도로가로 위치 잡아도 안 잡히고,9
2022-05-02,2,잘 안 잡히구 이가 너무 촌시러워요 좀 세련되게 만드셨으면 그리고 출발과 도착이 한눈에 보였으면 좋겠어요 지도에서 거리와 이동 경로 등 그리고 출발점은 유치에서 돔 더 디테일하게 손으로 직접 설정 가능했으면 좋겠어욧 비싸도 카카오 택시를 이용하는 이유는  나 위치 설정을 디테일하게하고 거리나 금액 등 눈에 한눈에 볼 수 있어서 입니다,9
2024-07-07,2,로 첨에 해 준다기에 우버 신청했는데 직접 결제 시엔 안 되네요 카드 없는 사람은 혜택 못 받나요 직접 결제 체크 시 다음으로 안 넘어가 딸 카드 입력했는데 은행 거부라 떠서 신청이 안 된지 알았는데 갑자기 분 후라고 지도도 이용이 불편하고 소비자가 이용 편하게 카카오는 이용하기 쉬운데요 여긴 내 집 앞 아니면 근처 건물 지정하는 게 어렵네요 지도에 자세히 나와 있지도 않고 할인해 주세요 이용한 것 직접 결제에 안 된다는 고지 없었잖아요,9
2021-12-06,1,고객 센터 전화 없음으로 나오고 승차 거부 택시 운전자 전혀 확인할 방법이 없습니다 별 하나도 아깝네요 고객 센터 불편함은 검색하면 예전부터 나온 내용인데 개선도 없습니다,9
2024-05-05,1,최악입니다 다른 콜 어플과 다르게 기사가 취소하는 게 가능하니 택시가 잡혔다고 해도 안심하지 마세요 배차되고 차 번호 기사 이름 소요 시간까지 다 떴는데 기사가 경로를 자꾸 이탈하더니 소요 시간은 늘어나고 갑자기 다른 택시를 배차한다 함 심지어 그 다음에 배차된 기사도 잡은 후에 취소됨 배차된거보고 택시 승강장 줄에서 이미 나온 상황이었는데 이 어플 때문에 다시 줄 서느라 새벽에 시간 걸려서 겨우 택시 타고 왔네요 할인 쿠폰 줬던 데 누구 놀리나 싶고 줘도 안 써요 진짜,9
2022-05-28,1,제가 리뷰 잘 안 쓰는데 너무 화가 나서 씁니다 부산입니다 택시 기사가 일부러 그러는지 모르겠지만 바로 돌아올 수 있는 길을 빙빙 돌아서 최초 대기 시간 분에서 분 다시 분 다시 분 무한 반복입니다 콜은 잡아 놓고 올 생각이 없는 거 같네요 안 올 꺼면 콜 취소하시던지 시간 내 여유 시간 오지 않으면 패널티 같은 게 있어야 이렇게 빙빙 돌면서 땡볕에 사람 분 넘게 기다리게하지 않을 거 같습니다 결국 분 넘게 기다리다 제가 취소했습니다 문자 전화해도 안 받습니다 하단에서 을숙도 가서 돌려서 오면 될 것을 명지 신도시 가기 전까지 갔다가 다시 을숙도 넘어 갔다가 다시 유턴해서 명지 신도시 갔다가 경로 나오는데 콜 잡히면 택시 위치랑 경로 이렇게 뺑뺑이 도는 이유를 모르겠습니다,9
2023-01-13,1,업데이트 되기 전에는 안 그랬는데 자동 결제했으나 자동 결제 되고 택시 기사 분이 또 가져가고 예상 금액 천 원 나와서 가 가져가고 또 결제되었다는 결제 알림 오고 그럴 거면 차라리 만 원 받고 호출 비로 나온 금액 더 받는다고 하세요 그래서 직접 결제로 해 왔는데 위 서비스가 안 된다고 합니다,9
2021-11-09,5,출발지 픽업 지점 디테일이 더 되었으면하는 바램이고 멀리 있는 택시들이 가끔 잡혀서 당황스러울 때가 있고 아직 택시 기사님들이 요 앱을 많이 안 쓰는 듯 하네요 기사님용 프로모션 더 진행하셔야 될 듯,7
2021-11-07,2,사용해 보니 이전  버전이 더 좋았던 거 같네요 이용자와 택시 기사님 입장에서 너무 어려운 그러다 보니 택시들이 아옙 가입하기도 메뉴상에서도 어렵답니다 카카오 택시는 아주 쉬운데  카 택시보고 벤치마킹 좀 했으면 좋겠습니다,7
2021-12-21,1,최악 양아치 택시 기사들 기존 택시와 똑같이 존재하고 네비게이션대로 길 안 가는 것이에 따라 시간 분 더 걸린 것 할증 시간 아닌데도 할증 붙이는 것 등에 대한 피드백을 제공했음에도 환불도 없고 기사 교육에 대한 피드백도 없고 복사 붙여 넣기에 따른 답변만 앵무새처럼 반복함 카카오택시 타다 등에 비해 전혀 장점이 없으며 우티 택시가 카카오에 비해 전혀 잘 잡히지 않음 건 이상 애용하다가 여러 문제점을 겪으면서 이용하지 않는 것을 추천,9
2021-11-12,1,별 하나도 아까워요 신규 앱 설치하래서 했더니 이용 불가 지역이라 뜨는 건 뭐죠 기존 앱 문제없이 잘 썼구요 거주 지역이 광역시에 요즘 관광지로 뜨고 있는 지역이라 유동 인구도 많습니다 그 외 인근 번화가 지역은 이용 가능하더군요 수수료 때문에 우티로 갈아탔는데 이제 이용하지 말라는 소리 같아서 다시 카카오택시로 갈아타야겠습니다,9
2023-01-05,2,운행 취소 버튼이 눌러지질 않아 애먹었습니다 기사님께 따로 메시지 전송하고 취소해 달라 요청했는데 그 이후 또 앱이 자동으로 택시를 찾고 있고 또 다른 기사님이 매칭되어 또 취소해 주십사 연락 드리고 너무 힘들었어요 결국 중간에 앱을 삭제해 버리고 재설치 했더니 그제서야 취소가 가능했습니다,9
